"","vector","type","label","units","parent_vector","aggregation","details"
"4045","v_CA16_4018","Male","Acadian","Number","v_CA16_4015","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Acadian"
"4046","v_CA16_4019","Female","Acadian","Number","v_CA16_4016","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Acadian"
"4047","v_CA16_4020","Total","American","Number","v_CA16_4014","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; American"
"4048","v_CA16_4021","Male","American","Number","v_CA16_4015","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; American"
"4049","v_CA16_4022","Female","American","Number","v_CA16_4016","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; American"
"4050","v_CA16_4023","Total","Canadian","Number","v_CA16_4014","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Canadian"
"4051","v_CA16_4024","Male","Canadian","Number","v_CA16_4015","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Canadian"
"4052","v_CA16_4025","Female","Canadian","Number","v_CA16_4016","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Canadian"
"4053","v_CA16_4026","Total","New Brunswicker","Number","v_CA16_4014","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; New Brunswicker"
"4054","v_CA16_4027","Male","New Brunswicker","Number","v_CA16_4015","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; New Brunswicker"
"4055","v_CA16_4028","Female","New Brunswicker","Number","v_CA16_4016","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; New Brunswicker"
"4056","v_CA16_4029","Total","Newfoundlander","Number","v_CA16_4014","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Newfoundlander"
"4057","v_CA16_4030","Male","Newfoundlander","Number","v_CA16_4015","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Newfoundlander"
"4058","v_CA16_4031","Female","Newfoundlander","Number","v_CA16_4016","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Newfoundlander"
"4059","v_CA16_4032","Total","Nova Scotian","Number","v_CA16_4014","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Nova Scotian"
"4060","v_CA16_4033","Male","Nova Scotian","Number","v_CA16_4015","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Nova Scotian"
"4061","v_CA16_4034","Female","Nova Scotian","Number","v_CA16_4016","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Nova Scotian"
"4062","v_CA16_4035","Total","Ontarian","Number","v_CA16_4014","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Ontarian"
"4063","v_CA16_4036","Male","Ontarian","Number","v_CA16_4015","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Ontarian"
"4064","v_CA16_4037","Female","Ontarian","Number","v_CA16_4016","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Ontarian"
"4065","v_CA16_4038","Total","Québécois","Number","v_CA16_4014","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Québécois"
"4066","v_CA16_4039","Male","Québécois","Number","v_CA16_4015","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Québécois"
"4067","v_CA16_4040","Female","Québécois","Number","v_CA16_4016","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Québécois"
"4068","v_CA16_4041","Total","Other North American origins, n.i.e.","Number","v_CA16_4014","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Other North American origins, n.i.e."
"4069","v_CA16_4042","Male","Other North American origins, n.i.e.","Number","v_CA16_4015","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Other North American origins, n.i.e."
"4070","v_CA16_4043","Female","Other North American origins, n.i.e.","Number","v_CA16_4016","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; Other North American origins; Other North American origins, n.i.e."
"4071","v_CA16_4044","Total","European origins","Number","v_CA16_3999","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins"
"4072","v_CA16_4045","Male","European origins","Number","v_CA16_4000","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins"
"4073","v_CA16_4046","Female","European origins","Number","v_CA16_4001","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins"
"4074","v_CA16_4047","Total","British Isles origins","Number","v_CA16_4044","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins"
"4075","v_CA16_4048","Male","British Isles origins","Number","v_CA16_4045","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins"
"4076","v_CA16_4049","Female","British Isles origins","Number","v_CA16_4046","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins"
"4077","v_CA16_4050","Total","Channel Islander","Number","v_CA16_4047","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Channel Islander"
"4078","v_CA16_4051","Male","Channel Islander","Number","v_CA16_4048","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Channel Islander"
"4079","v_CA16_4052","Female","Channel Islander","Number","v_CA16_4049","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Channel Islander"
"4080","v_CA16_4053","Total","Cornish","Number","v_CA16_4047","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Cornish"
"4081","v_CA16_4054","Male","Cornish","Number","v_CA16_4048","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Cornish"
"4082","v_CA16_4055","Female","Cornish","Number","v_CA16_4049","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Cornish"
"4083","v_CA16_4056","Total","English","Number","v_CA16_4047","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; English"
"4084","v_CA16_4057","Male","English","Number","v_CA16_4048","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; English"
"4085","v_CA16_4058","Female","English","Number","v_CA16_4049","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; English"
"4086","v_CA16_4059","Total","Irish","Number","v_CA16_4047","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Irish"
"4087","v_CA16_4060","Male","Irish","Number","v_CA16_4048","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Irish"
"4088","v_CA16_4061","Female","Irish","Number","v_CA16_4049","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Irish"
"4089","v_CA16_4062","Total","Manx","Number","v_CA16_4047","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Manx"
"4090","v_CA16_4063","Male","Manx","Number","v_CA16_4048","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Manx"
"4091","v_CA16_4064","Female","Manx","Number","v_CA16_4049","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Manx"
"4092","v_CA16_4065","Total","Scottish","Number","v_CA16_4047","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Scottish"
"4093","v_CA16_4066","Male","Scottish","Number","v_CA16_4048","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Scottish"
"4094","v_CA16_4067","Female","Scottish","Number","v_CA16_4049","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Scottish"
"4095","v_CA16_4068","Total","Welsh","Number","v_CA16_4047","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Welsh"
"4096","v_CA16_4069","Male","Welsh","Number","v_CA16_4048","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Welsh"
"4097","v_CA16_4070","Female","Welsh","Number","v_CA16_4049","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; Welsh"
"4098","v_CA16_4071","Total","British Isles origins, n.i.e.","Number","v_CA16_4047","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; British Isles origins, n.i.e."
"4099","v_CA16_4072","Male","British Isles origins, n.i.e.","Number","v_CA16_4048","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; British Isles origins, n.i.e."
"4100","v_CA16_4073","Female","British Isles origins, n.i.e.","Number","v_CA16_4049","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; British Isles origins; British Isles origins, n.i.e."
"4101","v_CA16_4074","Total","French origins","Number","v_CA16_4044","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins"
"4102","v_CA16_4075","Male","French origins","Number","v_CA16_4045","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins"
"4103","v_CA16_4076","Female","French origins","Number","v_CA16_4046","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins"
"4104","v_CA16_4077","Total","Alsatian","Number","v_CA16_4074","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins; Alsatian"
"4105","v_CA16_4078","Male","Alsatian","Number","v_CA16_4075","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins; Alsatian"
"4106","v_CA16_4079","Female","Alsatian","Number","v_CA16_4076","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins; Alsatian"
"4107","v_CA16_4080","Total","Breton","Number","v_CA16_4074","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins; Breton"
"4108","v_CA16_4081","Male","Breton","Number","v_CA16_4075","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins; Breton"
"4109","v_CA16_4082","Female","Breton","Number","v_CA16_4076","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins; Breton"
"4110","v_CA16_4083","Total","Corsican","Number","v_CA16_4074","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins; Corsican"
"4111","v_CA16_4084","Male","Corsican","Number","v_CA16_4075","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins; Corsican"
"4112","v_CA16_4085","Female","Corsican","Number","v_CA16_4076","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins; Corsican"
"4113","v_CA16_4086","Total","French","Number","v_CA16_4074","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins; French"
"4114","v_CA16_4087","Male","French","Number","v_CA16_4075","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins; French"
"4115","v_CA16_4088","Female","French","Number","v_CA16_4076","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; French origins; French"
"4116","v_CA16_4089","Total","Western European origins (except French origins)","Number","v_CA16_4044","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins)"
"4117","v_CA16_4090","Male","Western European origins (except French origins)","Number","v_CA16_4045","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins)"
"4118","v_CA16_4091","Female","Western European origins (except French origins)","Number","v_CA16_4046","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins)"
"4119","v_CA16_4092","Total","Austrian","Number","v_CA16_4089","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Austrian"
"4120","v_CA16_4093","Male","Austrian","Number","v_CA16_4090","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Austrian"
"4121","v_CA16_4094","Female","Austrian","Number","v_CA16_4091","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Austrian"
"4122","v_CA16_4095","Total","Bavarian","Number","v_CA16_4089","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Bavarian"
"4123","v_CA16_4096","Male","Bavarian","Number","v_CA16_4090","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Bavarian"
"4124","v_CA16_4097","Female","Bavarian","Number","v_CA16_4091","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Bavarian"
"4125","v_CA16_4098","Total","Belgian","Number","v_CA16_4089","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Belgian"
"4126","v_CA16_4099","Male","Belgian","Number","v_CA16_4090","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Belgian"
"4127","v_CA16_4100","Female","Belgian","Number","v_CA16_4091","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Belgian"
"4128","v_CA16_4101","Total","Dutch","Number","v_CA16_4089","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Dutch"
"4129","v_CA16_4102","Male","Dutch","Number","v_CA16_4090","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Dutch"
"4130","v_CA16_4103","Female","Dutch","Number","v_CA16_4091","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Dutch"
"4131","v_CA16_4104","Total","Flemish","Number","v_CA16_4089","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Flemish"
"4132","v_CA16_4105","Male","Flemish","Number","v_CA16_4090","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Flemish"
"4133","v_CA16_4106","Female","Flemish","Number","v_CA16_4091","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Flemish"
"4134","v_CA16_4107","Total","Frisian","Number","v_CA16_4089","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Frisian"
"4135","v_CA16_4108","Male","Frisian","Number","v_CA16_4090","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Frisian"
"4136","v_CA16_4109","Female","Frisian","Number","v_CA16_4091","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Frisian"
"4137","v_CA16_4110","Total","German","Number","v_CA16_4089","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); German"
"4138","v_CA16_4111","Male","German","Number","v_CA16_4090","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); German"
"4139","v_CA16_4112","Female","German","Number","v_CA16_4091","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); German"
"4140","v_CA16_4113","Total","Luxembourger","Number","v_CA16_4089","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Luxembourger"
"4141","v_CA16_4114","Male","Luxembourger","Number","v_CA16_4090","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Luxembourger"
"4142","v_CA16_4115","Female","Luxembourger","Number","v_CA16_4091","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Luxembourger"
"4143","v_CA16_4116","Total","Swiss","Number","v_CA16_4089","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Swiss"
"4144","v_CA16_4117","Male","Swiss","Number","v_CA16_4090","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Swiss"
"4145","v_CA16_4118","Female","Swiss","Number","v_CA16_4091","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Swiss"
"4146","v_CA16_4119","Total","Western European origins, n.i.e.","Number","v_CA16_4089","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Western European origins, n.i.e."
"4147","v_CA16_4120","Male","Western European origins, n.i.e.","Number","v_CA16_4090","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Western European origins, n.i.e."
"4148","v_CA16_4121","Female","Western European origins, n.i.e.","Number","v_CA16_4091","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Western European origins (except French origins); Western European origins, n.i.e."
"4149","v_CA16_4122","Total","Northern European origins (except British Isles origins)","Number","v_CA16_4044","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins)"
"4150","v_CA16_4123","Male","Northern European origins (except British Isles origins)","Number","v_CA16_4045","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins)"
"4151","v_CA16_4124","Female","Northern European origins (except British Isles origins)","Number","v_CA16_4046","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins)"
"4152","v_CA16_4125","Total","Danish","Number","v_CA16_4122","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Danish"
"4153","v_CA16_4126","Male","Danish","Number","v_CA16_4123","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Danish"
"4154","v_CA16_4127","Female","Danish","Number","v_CA16_4124","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Danish"
"4155","v_CA16_4128","Total","Finnish","Number","v_CA16_4122","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Finnish"
"4156","v_CA16_4129","Male","Finnish","Number","v_CA16_4123","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Finnish"
"4157","v_CA16_4130","Female","Finnish","Number","v_CA16_4124","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Finnish"
"4158","v_CA16_4131","Total","Icelandic","Number","v_CA16_4122","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Icelandic"
"4159","v_CA16_4132","Male","Icelandic","Number","v_CA16_4123","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Icelandic"
"4160","v_CA16_4133","Female","Icelandic","Number","v_CA16_4124","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Icelandic"
"4161","v_CA16_4134","Total","Norwegian","Number","v_CA16_4122","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Norwegian"
"4162","v_CA16_4135","Male","Norwegian","Number","v_CA16_4123","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Norwegian"
"4163","v_CA16_4136","Female","Norwegian","Number","v_CA16_4124","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Norwegian"
"4164","v_CA16_4137","Total","Swedish","Number","v_CA16_4122","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Swedish"
"4165","v_CA16_4138","Male","Swedish","Number","v_CA16_4123","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Swedish"
"4166","v_CA16_4139","Female","Swedish","Number","v_CA16_4124","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Swedish"
"4167","v_CA16_4140","Total","Northern European origins, n.i.e.","Number","v_CA16_4122","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Northern European origins, n.i.e."
"4168","v_CA16_4141","Male","Northern European origins, n.i.e.","Number","v_CA16_4123","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Northern European origins, n.i.e."
"4169","v_CA16_4142","Female","Northern European origins, n.i.e.","Number","v_CA16_4124","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Northern European origins (except British Isles origins); Northern European origins, n.i.e."
"4170","v_CA16_4143","Total","Eastern European origins","Number","v_CA16_4044","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins"
"4171","v_CA16_4144","Male","Eastern European origins","Number","v_CA16_4045","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins"
"4172","v_CA16_4145","Female","Eastern European origins","Number","v_CA16_4046","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins"
"4173","v_CA16_4146","Total","Bulgarian","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Bulgarian"
"4174","v_CA16_4147","Male","Bulgarian","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Bulgarian"
"4175","v_CA16_4148","Female","Bulgarian","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Bulgarian"
"4176","v_CA16_4149","Total","Byelorussian","Number","v_CA16_4143","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Byelorussian"
"4177","v_CA16_4150","Male","Byelorussian","Number","v_CA16_4144","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Byelorussian"
"4178","v_CA16_4151","Female","Byelorussian","Number","v_CA16_4145","Additive","CA 2016 Census; 25% Data; Minority / Origin; Total - Ethnic origin for the population in private households - 25% sample data; European origins; Eastern European origins; Byelorussian"
