,vector,type,label,units,parent_vector,aggregation,details
1124,v_CA1996_1064,Total,G Sales and service occupations,Number,v_CA1996_1036,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations
1125,v_CA1996_1124,Male,G Sales and service occupations,Number,v_CA1996_1096,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations
1126,v_CA1996_1184,Female,G Sales and service occupations,Number,v_CA1996_1156,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations
1127,v_CA1996_1065,Total,G0  Sales and service supervisors,Number,v_CA1996_1064,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G0  Sales and service supervisors
1128,v_CA1996_1125,Male,G0  Sales and service supervisors,Number,v_CA1996_1124,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G0  Sales and service supervisors
1129,v_CA1996_1185,Female,G0  Sales and service supervisors,Number,v_CA1996_1184,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G0  Sales and service supervisors
1130,v_CA1996_1066,Total,"G1  Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers",Number,v_CA1996_1064,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G1  Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers"
1131,v_CA1996_1126,Male,"G1  Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers",Number,v_CA1996_1124,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G1  Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers"
1132,v_CA1996_1186,Female,"G1  Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers",Number,v_CA1996_1184,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G1  Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers"
1133,v_CA1996_1067,Total,G2  Retail salespersons and sales clerks,Number,v_CA1996_1064,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G2  Retail salespersons and sales clerks
1134,v_CA1996_1127,Male,G2  Retail salespersons and sales clerks,Number,v_CA1996_1124,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G2  Retail salespersons and sales clerks
1135,v_CA1996_1187,Female,G2  Retail salespersons and sales clerks,Number,v_CA1996_1184,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G2  Retail salespersons and sales clerks
1136,v_CA1996_1068,Total,G3  Cashiers,Number,v_CA1996_1064,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G3  Cashiers
1137,v_CA1996_1128,Male,G3  Cashiers,Number,v_CA1996_1124,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G3  Cashiers
1138,v_CA1996_1188,Female,G3  Cashiers,Number,v_CA1996_1184,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G3  Cashiers
1139,v_CA1996_1069,Total,G4  Chefs and cooks,Number,v_CA1996_1064,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G4  Chefs and cooks
1140,v_CA1996_1129,Male,G4  Chefs and cooks,Number,v_CA1996_1124,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G4  Chefs and cooks
1141,v_CA1996_1189,Female,G4  Chefs and cooks,Number,v_CA1996_1184,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G4  Chefs and cooks
1142,v_CA1996_1070,Total,G5  Occupations in food and beverage service,Number,v_CA1996_1064,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G5  Occupations in food and beverage service
1143,v_CA1996_1130,Male,G5  Occupations in food and beverage service,Number,v_CA1996_1124,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G5  Occupations in food and beverage service
1144,v_CA1996_1190,Female,G5  Occupations in food and beverage service,Number,v_CA1996_1184,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G5  Occupations in food and beverage service
1145,v_CA1996_1071,Total,G6  Occupations in protective services,Number,v_CA1996_1064,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G6  Occupations in protective services
1146,v_CA1996_1131,Male,G6  Occupations in protective services,Number,v_CA1996_1124,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G6  Occupations in protective services
1147,v_CA1996_1191,Female,G6  Occupations in protective services,Number,v_CA1996_1184,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G6  Occupations in protective services
1148,v_CA1996_1072,Total,G7  Occupations in travel and accommodation including attendants in recreation and sport,Number,v_CA1996_1064,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G7  Occupations in travel and accommodation including attendants in recreation and sport
1149,v_CA1996_1132,Male,G7  Occupations in travel and accommodation including attendants in recreation and sport,Number,v_CA1996_1124,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G7  Occupations in travel and accommodation including attendants in recreation and sport
1150,v_CA1996_1192,Female,G7  Occupations in travel and accommodation including attendants in recreation and sport,Number,v_CA1996_1184,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G7  Occupations in travel and accommodation including attendants in recreation and sport
1151,v_CA1996_1073,Total,G8  Childcare and home support workers,Number,v_CA1996_1064,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G8  Childcare and home support workers
1152,v_CA1996_1133,Male,G8  Childcare and home support workers,Number,v_CA1996_1124,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G8  Childcare and home support workers
1153,v_CA1996_1193,Female,G8  Childcare and home support workers,Number,v_CA1996_1184,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G8  Childcare and home support workers
1154,v_CA1996_1074,Total,G9  Sales and service occupations n.e.c.,Number,v_CA1996_1064,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G9  Sales and service occupations n.e.c.
1155,v_CA1996_1134,Male,G9  Sales and service occupations n.e.c.,Number,v_CA1996_1124,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G9  Sales and service occupations n.e.c.
1156,v_CA1996_1194,Female,G9  Sales and service occupations n.e.c.,Number,v_CA1996_1184,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; G Sales and service occupations; G9  Sales and service occupations n.e.c.
1157,v_CA1996_1075,Total,"H Trades, transport and equipment operators and related occupations",Number,v_CA1996_1036,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations"
1158,v_CA1996_1135,Male,"H Trades, transport and equipment operators and related occupations",Number,v_CA1996_1096,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations"
1159,v_CA1996_1195,Female,"H Trades, transport and equipment operators and related occupations",Number,v_CA1996_1156,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations"
1160,v_CA1996_1076,Total,H0  Contractors and supervisors in trades and transportation,Number,v_CA1996_1075,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H0  Contractors and supervisors in trades and transportation"
1161,v_CA1996_1136,Male,H0  Contractors and supervisors in trades and transportation,Number,v_CA1996_1135,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H0  Contractors and supervisors in trades and transportation"
1162,v_CA1996_1196,Female,H0  Contractors and supervisors in trades and transportation,Number,v_CA1996_1195,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H0  Contractors and supervisors in trades and transportation"
1163,v_CA1996_1077,Total,H1  Construction trades,Number,v_CA1996_1075,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H1  Construction trades"
1164,v_CA1996_1137,Male,H1  Construction trades,Number,v_CA1996_1135,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H1  Construction trades"
1165,v_CA1996_1197,Female,H1  Construction trades,Number,v_CA1996_1195,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H1  Construction trades"
1166,v_CA1996_1078,Total,"H2  Stationary engineers, power station operators and electrical trades and telecommunications occupations",Number,v_CA1996_1075,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H2  Stationary engineers, power station operators and electrical trades and telecommunications occupations"
1167,v_CA1996_1138,Male,"H2  Stationary engineers, power station operators and electrical trades and telecommunications occupations",Number,v_CA1996_1135,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H2  Stationary engineers, power station operators and electrical trades and telecommunications occupations"
1168,v_CA1996_1198,Female,"H2  Stationary engineers, power station operators and electrical trades and telecommunications occupations",Number,v_CA1996_1195,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H2  Stationary engineers, power station operators and electrical trades and telecommunications occupations"
1169,v_CA1996_1079,Total,"H3  Machinists, metal forming, shaping and erecting occupations",Number,v_CA1996_1075,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H3  Machinists, metal forming, shaping and erecting occupations"
1170,v_CA1996_1139,Male,"H3  Machinists, metal forming, shaping and erecting occupations",Number,v_CA1996_1135,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H3  Machinists, metal forming, shaping and erecting occupations"
1171,v_CA1996_1199,Female,"H3  Machinists, metal forming, shaping and erecting occupations",Number,v_CA1996_1195,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H3  Machinists, metal forming, shaping and erecting occupations"
1172,v_CA1996_1080,Total,H4  Mechanics,Number,v_CA1996_1075,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H4  Mechanics"
1173,v_CA1996_1140,Male,H4  Mechanics,Number,v_CA1996_1135,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H4  Mechanics"
1174,v_CA1996_1200,Female,H4  Mechanics,Number,v_CA1996_1195,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H4  Mechanics"
1175,v_CA1996_1081,Total,H5  Other trades n.e.c.,Number,v_CA1996_1075,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H5  Other trades n.e.c."
1176,v_CA1996_1141,Male,H5  Other trades n.e.c.,Number,v_CA1996_1135,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H5  Other trades n.e.c."
1177,v_CA1996_1201,Female,H5  Other trades n.e.c.,Number,v_CA1996_1195,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H5  Other trades n.e.c."
1178,v_CA1996_1082,Total,H6  Heavy equipment and crane operators including drillers,Number,v_CA1996_1075,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H6  Heavy equipment and crane operators including drillers"
1179,v_CA1996_1142,Male,H6  Heavy equipment and crane operators including drillers,Number,v_CA1996_1135,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H6  Heavy equipment and crane operators including drillers"
1180,v_CA1996_1202,Female,H6  Heavy equipment and crane operators including drillers,Number,v_CA1996_1195,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H6  Heavy equipment and crane operators including drillers"
1181,v_CA1996_1083,Total,"H7  Transportation equipment operators and related workers, excluding labourers",Number,v_CA1996_1075,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H7  Transportation equipment operators and related workers, excluding labourers"
1182,v_CA1996_1143,Male,"H7  Transportation equipment operators and related workers, excluding labourers",Number,v_CA1996_1135,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H7  Transportation equipment operators and related workers, excluding labourers"
1183,v_CA1996_1203,Female,"H7  Transportation equipment operators and related workers, excluding labourers",Number,v_CA1996_1195,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H7  Transportation equipment operators and related workers, excluding labourers"
1184,v_CA1996_1084,Total,"H8  Trades helpers, construction, and transportation labourers and related occupations",Number,v_CA1996_1075,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H8  Trades helpers, construction, and transportation labourers and related occupations"
1185,v_CA1996_1144,Male,"H8  Trades helpers, construction, and transportation labourers and related occupations",Number,v_CA1996_1135,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H8  Trades helpers, construction, and transportation labourers and related occupations"
1186,v_CA1996_1204,Female,"H8  Trades helpers, construction, and transportation labourers and related occupations",Number,v_CA1996_1195,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; H Trades, transport and equipment operators and related occupations; H8  Trades helpers, construction, and transportation labourers and related occupations"
1187,v_CA1996_1085,Total,I Occupations unique to primary industry,Number,v_CA1996_1036,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; I Occupations unique to primary industry
1188,v_CA1996_1145,Male,I Occupations unique to primary industry,Number,v_CA1996_1096,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; I Occupations unique to primary industry
1189,v_CA1996_1205,Female,I Occupations unique to primary industry,Number,v_CA1996_1156,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; I Occupations unique to primary industry
1190,v_CA1996_1086,Total,I0  Occupations unique to agriculture excluding labourers,Number,v_CA1996_1085,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; I Occupations unique to primary industry; I0  Occupations unique to agriculture excluding labourers
1191,v_CA1996_1146,Male,I0  Occupations unique to agriculture excluding labourers,Number,v_CA1996_1145,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; I Occupations unique to primary industry; I0  Occupations unique to agriculture excluding labourers
1192,v_CA1996_1206,Female,I0  Occupations unique to agriculture excluding labourers,Number,v_CA1996_1205,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; I Occupations unique to primary industry; I0  Occupations unique to agriculture excluding labourers
1193,v_CA1996_1087,Total,"I1  Occupations unique to forestry operations, mining, oil and gas extraction, and fishing, excluding labourers",Number,v_CA1996_1085,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; I Occupations unique to primary industry; I1  Occupations unique to forestry operations, mining, oil and gas extraction, and fishing, excluding labourers"
1194,v_CA1996_1147,Male,"I1  Occupations unique to forestry operations, mining, oil and gas extraction, and fishing, excluding labourers",Number,v_CA1996_1145,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; I Occupations unique to primary industry; I1  Occupations unique to forestry operations, mining, oil and gas extraction, and fishing, excluding labourers"
1195,v_CA1996_1207,Female,"I1  Occupations unique to forestry operations, mining, oil and gas extraction, and fishing, excluding labourers",Number,v_CA1996_1205,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; I Occupations unique to primary industry; I1  Occupations unique to forestry operations, mining, oil and gas extraction, and fishing, excluding labourers"
1196,v_CA1996_1088,Total,I2  Primary production labourers,Number,v_CA1996_1085,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; I Occupations unique to primary industry; I2  Primary production labourers
1197,v_CA1996_1148,Male,I2  Primary production labourers,Number,v_CA1996_1145,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; I Occupations unique to primary industry; I2  Primary production labourers
1198,v_CA1996_1208,Female,I2  Primary production labourers,Number,v_CA1996_1205,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; I Occupations unique to primary industry; I2  Primary production labourers
1199,v_CA1996_1089,Total,"J Occupations unique to processing, manufacturing and utilities",Number,v_CA1996_1036,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities"
1200,v_CA1996_1149,Male,"J Occupations unique to processing, manufacturing and utilities",Number,v_CA1996_1096,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities"
1201,v_CA1996_1209,Female,"J Occupations unique to processing, manufacturing and utilities",Number,v_CA1996_1156,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities"
1202,v_CA1996_1090,Total,J0  Supervisors in manufacturing,Number,v_CA1996_1089,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities; J0  Supervisors in manufacturing"
1203,v_CA1996_1150,Male,J0  Supervisors in manufacturing,Number,v_CA1996_1149,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities; J0  Supervisors in manufacturing"
1204,v_CA1996_1210,Female,J0  Supervisors in manufacturing,Number,v_CA1996_1209,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities; J0  Supervisors in manufacturing"
1205,v_CA1996_1091,Total,J1  Machine operators in manufacturing,Number,v_CA1996_1089,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities; J1  Machine operators in manufacturing"
1206,v_CA1996_1151,Male,J1  Machine operators in manufacturing,Number,v_CA1996_1149,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities; J1  Machine operators in manufacturing"
1207,v_CA1996_1211,Female,J1  Machine operators in manufacturing,Number,v_CA1996_1209,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities; J1  Machine operators in manufacturing"
1208,v_CA1996_1092,Total,J2  Assemblers in manufacturing,Number,v_CA1996_1089,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities; J2  Assemblers in manufacturing"
1209,v_CA1996_1152,Male,J2  Assemblers in manufacturing,Number,v_CA1996_1149,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities; J2  Assemblers in manufacturing"
1210,v_CA1996_1212,Female,J2  Assemblers in manufacturing,Number,v_CA1996_1209,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities; J2  Assemblers in manufacturing"
1211,v_CA1996_1093,Total,"J3  Labourers in processing, manufacturing and utilities",Number,v_CA1996_1089,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities; J3  Labourers in processing, manufacturing and utilities"
1212,v_CA1996_1153,Male,"J3  Labourers in processing, manufacturing and utilities",Number,v_CA1996_1149,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities; J3  Labourers in processing, manufacturing and utilities"
1213,v_CA1996_1213,Female,"J3  Labourers in processing, manufacturing and utilities",Number,v_CA1996_1209,Additive,"Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by occupational broad categories and occupation major groups; All occupations; J Occupations unique to processing, manufacturing and utilities; J3  Labourers in processing, manufacturing and utilities"
1214,v_CA1996_1214,Total,Total labour force 15 years and over by class of worker,Number,NA,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker
1215,v_CA1996_1226,Male,Total labour force 15 years and over by class of worker,Number,NA,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker
1216,v_CA1996_1238,Female,Total labour force 15 years and over by class of worker,Number,NA,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker
1217,v_CA1996_1215,Total,Class of worker - Not applicable,Number,v_CA1996_1214,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Class of worker - Not applicable
1218,v_CA1996_1227,Male,Class of worker - Not applicable,Number,v_CA1996_1226,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Class of worker - Not applicable
1219,v_CA1996_1239,Female,Class of worker - Not applicable,Number,v_CA1996_1238,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Class of worker - Not applicable
1220,v_CA1996_1216,Total,All classes of worker,Number,v_CA1996_1214,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; All classes of worker
1221,v_CA1996_1228,Male,All classes of worker,Number,v_CA1996_1226,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; All classes of worker
1222,v_CA1996_1240,Female,All classes of worker,Number,v_CA1996_1238,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; All classes of worker
1223,v_CA1996_1217,Total,Paid workers,Number,v_CA1996_1214,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Paid workers
1224,v_CA1996_1229,Male,Paid workers,Number,v_CA1996_1226,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Paid workers
1225,v_CA1996_1241,Female,Paid workers,Number,v_CA1996_1238,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Paid workers
1226,v_CA1996_1218,Total,Employees,Number,v_CA1996_1214,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Employees
1227,v_CA1996_1230,Male,Employees,Number,v_CA1996_1226,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Employees
1228,v_CA1996_1242,Female,Employees,Number,v_CA1996_1238,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Employees
1229,v_CA1996_1219,Total,Self-employed (incorporated),Number,v_CA1996_1214,Additive,Canada Census 1996; 20% sample data; Labour force and work; Total labour force 15 years and over by class of worker; Self-employed (incorporated)
