"","vector","type","label","units","parent_vector","aggregation","details"
"954","v_CA06_959","Female","B3 Administrative and regulatory occupations","Number","v_CA06_955","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; B Business, finance and administration occupations; B3 Administrative and regulatory occupations"
"955","v_CA06_840","Total","B4 Clerical supervisors","Number","v_CA06_835","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; B Business, finance and administration occupations; B4 Clerical supervisors"
"956","v_CA06_900","Male","B4 Clerical supervisors","Number","v_CA06_895","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; B Business, finance and administration occupations; B4 Clerical supervisors"
"957","v_CA06_960","Female","B4 Clerical supervisors","Number","v_CA06_955","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; B Business, finance and administration occupations; B4 Clerical supervisors"
"958","v_CA06_841","Total","B5 Clerical occupations","Number","v_CA06_835","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; B Business, finance and administration occupations; B5 Clerical occupations"
"959","v_CA06_901","Male","B5 Clerical occupations","Number","v_CA06_895","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; B Business, finance and administration occupations; B5 Clerical occupations"
"960","v_CA06_961","Female","B5 Clerical occupations","Number","v_CA06_955","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; B Business, finance and administration occupations; B5 Clerical occupations"
"961","v_CA06_842","Total","C Natural and applied sciences and related occupations","Number","v_CA06_829","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; C Natural and applied sciences and related occupations"
"962","v_CA06_902","Male","C Natural and applied sciences and related occupations","Number","v_CA06_889","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; C Natural and applied sciences and related occupations"
"963","v_CA06_962","Female","C Natural and applied sciences and related occupations","Number","v_CA06_949","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; C Natural and applied sciences and related occupations"
"964","v_CA06_843","Total","C0 Professional occupations in natural and applied sciences","Number","v_CA06_842","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; C Natural and applied sciences and related occupations; C0 Professional occupations in natural and applied sciences"
"965","v_CA06_903","Male","C0 Professional occupations in natural and applied sciences","Number","v_CA06_902","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; C Natural and applied sciences and related occupations; C0 Professional occupations in natural and applied sciences"
"966","v_CA06_963","Female","C0 Professional occupations in natural and applied sciences","Number","v_CA06_962","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; C Natural and applied sciences and related occupations; C0 Professional occupations in natural and applied sciences"
"967","v_CA06_844","Total","C1 Technical occupations related to natural and applied sciences","Number","v_CA06_842","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; C Natural and applied sciences and related occupations; C1 Technical occupations related to natural and applied sciences"
"968","v_CA06_904","Male","C1 Technical occupations related to natural and applied sciences","Number","v_CA06_902","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; C Natural and applied sciences and related occupations; C1 Technical occupations related to natural and applied sciences"
"969","v_CA06_964","Female","C1 Technical occupations related to natural and applied sciences","Number","v_CA06_962","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; C Natural and applied sciences and related occupations; C1 Technical occupations related to natural and applied sciences"
"970","v_CA06_845","Total","D Health occupations","Number","v_CA06_829","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations"
"971","v_CA06_905","Male","D Health occupations","Number","v_CA06_889","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations"
"972","v_CA06_965","Female","D Health occupations","Number","v_CA06_949","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations"
"973","v_CA06_846","Total","D0 Professional occupations in health","Number","v_CA06_845","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations; D0 Professional occupations in health"
"974","v_CA06_906","Male","D0 Professional occupations in health","Number","v_CA06_905","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations; D0 Professional occupations in health"
"975","v_CA06_966","Female","D0 Professional occupations in health","Number","v_CA06_965","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations; D0 Professional occupations in health"
"976","v_CA06_847","Total","D1 Nurse supervisors and registered nurses","Number","v_CA06_845","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations; D1 Nurse supervisors and registered nurses"
"977","v_CA06_907","Male","D1 Nurse supervisors and registered nurses","Number","v_CA06_905","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations; D1 Nurse supervisors and registered nurses"
"978","v_CA06_967","Female","D1 Nurse supervisors and registered nurses","Number","v_CA06_965","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations; D1 Nurse supervisors and registered nurses"
"979","v_CA06_848","Total","D2 Technical and related occupations in health","Number","v_CA06_845","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations; D2 Technical and related occupations in health"
"980","v_CA06_908","Male","D2 Technical and related occupations in health","Number","v_CA06_905","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations; D2 Technical and related occupations in health"
"981","v_CA06_968","Female","D2 Technical and related occupations in health","Number","v_CA06_965","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations; D2 Technical and related occupations in health"
"982","v_CA06_849","Total","D3 Assisting occupations in support of health services","Number","v_CA06_845","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations; D3 Assisting occupations in support of health services"
"983","v_CA06_909","Male","D3 Assisting occupations in support of health services","Number","v_CA06_905","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations; D3 Assisting occupations in support of health services"
"984","v_CA06_969","Female","D3 Assisting occupations in support of health services","Number","v_CA06_965","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; D Health occupations; D3 Assisting occupations in support of health services"
"985","v_CA06_850","Total","E Occupations in social science, education, government service and religion","Number","v_CA06_829","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; E Occupations in social science, education, government service and religion"
"986","v_CA06_910","Male","E Occupations in social science, education, government service and religion","Number","v_CA06_889","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; E Occupations in social science, education, government service and religion"
"987","v_CA06_970","Female","E Occupations in social science, education, government service and religion","Number","v_CA06_949","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; E Occupations in social science, education, government service and religion"
"988","v_CA06_851","Total","E0 Judges, lawyers, psychologists, social workers, ministers of religion, and policy and program officers","Number","v_CA06_850","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; E Occupations in social science, education, government service and religion; E0 Judges, lawyers, psychologists, social workers, ministers of religion, and policy and program officers"
"989","v_CA06_911","Male","E0 Judges, lawyers, psychologists, social workers, ministers of religion, and policy and program officers","Number","v_CA06_910","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; E Occupations in social science, education, government service and religion; E0 Judges, lawyers, psychologists, social workers, ministers of religion, and policy and program officers"
"990","v_CA06_971","Female","E0 Judges, lawyers, psychologists, social workers, ministers of religion, and policy and program officers","Number","v_CA06_970","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; E Occupations in social science, education, government service and religion; E0 Judges, lawyers, psychologists, social workers, ministers of religion, and policy and program officers"
"991","v_CA06_852","Total","E1 Teachers and professors","Number","v_CA06_850","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; E Occupations in social science, education, government service and religion; E1 Teachers and professors"
"992","v_CA06_912","Male","E1 Teachers and professors","Number","v_CA06_910","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; E Occupations in social science, education, government service and religion; E1 Teachers and professors"
"993","v_CA06_972","Female","E1 Teachers and professors","Number","v_CA06_970","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; E Occupations in social science, education, government service and religion; E1 Teachers and professors"
"994","v_CA06_853","Total","E2 Paralegals, social services workers and occupations in education and religion, n.e.c.","Number","v_CA06_850","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; E Occupations in social science, education, government service and religion; E2 Paralegals, social services workers and occupations in education and religion, n.e.c."
"995","v_CA06_913","Male","E2 Paralegals, social services workers and occupations in education and religion, n.e.c.","Number","v_CA06_910","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; E Occupations in social science, education, government service and religion; E2 Paralegals, social services workers and occupations in education and religion, n.e.c."
"996","v_CA06_973","Female","E2 Paralegals, social services workers and occupations in education and religion, n.e.c.","Number","v_CA06_970","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; E Occupations in social science, education, government service and religion; E2 Paralegals, social services workers and occupations in education and religion, n.e.c."
"997","v_CA06_854","Total","F Occupations in art, culture, recreation and sport","Number","v_CA06_829","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; F Occupations in art, culture, recreation and sport"
"998","v_CA06_914","Male","F Occupations in art, culture, recreation and sport","Number","v_CA06_889","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; F Occupations in art, culture, recreation and sport"
"999","v_CA06_974","Female","F Occupations in art, culture, recreation and sport","Number","v_CA06_949","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; F Occupations in art, culture, recreation and sport"
"1000","v_CA06_855","Total","F0 Professional occupations in art and culture","Number","v_CA06_854","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; F Occupations in art, culture, recreation and sport; F0 Professional occupations in art and culture"
"1001","v_CA06_915","Male","F0 Professional occupations in art and culture","Number","v_CA06_914","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; F Occupations in art, culture, recreation and sport; F0 Professional occupations in art and culture"
"1002","v_CA06_975","Female","F0 Professional occupations in art and culture","Number","v_CA06_974","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; F Occupations in art, culture, recreation and sport; F0 Professional occupations in art and culture"
"1003","v_CA06_856","Total","F1 Technical occupations in art, culture, recreation and sport","Number","v_CA06_854","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; F Occupations in art, culture, recreation and sport; F1 Technical occupations in art, culture, recreation and sport"
"1004","v_CA06_916","Male","F1 Technical occupations in art, culture, recreation and sport","Number","v_CA06_914","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; F Occupations in art, culture, recreation and sport; F1 Technical occupations in art, culture, recreation and sport"
"1005","v_CA06_976","Female","F1 Technical occupations in art, culture, recreation and sport","Number","v_CA06_974","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; F Occupations in art, culture, recreation and sport; F1 Technical occupations in art, culture, recreation and sport"
"1006","v_CA06_857","Total","G Sales and service occupations","Number","v_CA06_829","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations"
"1007","v_CA06_917","Male","G Sales and service occupations","Number","v_CA06_889","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations"
"1008","v_CA06_977","Female","G Sales and service occupations","Number","v_CA06_949","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations"
"1009","v_CA06_858","Total","G0 Sales and service supervisors","Number","v_CA06_857","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G0 Sales and service supervisors"
"1010","v_CA06_918","Male","G0 Sales and service supervisors","Number","v_CA06_917","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G0 Sales and service supervisors"
"1011","v_CA06_978","Female","G0 Sales and service supervisors","Number","v_CA06_977","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G0 Sales and service supervisors"
"1012","v_CA06_859","Total","G1 Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers","Number","v_CA06_857","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G1 Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers"
"1013","v_CA06_919","Male","G1 Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers","Number","v_CA06_917","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G1 Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers"
"1014","v_CA06_979","Female","G1 Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers","Number","v_CA06_977","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G1 Wholesale, technical, insurance, real estate sales specialists, and retail, wholesale and grain buyers"
"1015","v_CA06_860","Total","G2 Retail salespersons and sales clerks","Number","v_CA06_857","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G2 Retail salespersons and sales clerks"
"1016","v_CA06_920","Male","G2 Retail salespersons and sales clerks","Number","v_CA06_917","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G2 Retail salespersons and sales clerks"
"1017","v_CA06_980","Female","G2 Retail salespersons and sales clerks","Number","v_CA06_977","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G2 Retail salespersons and sales clerks"
"1018","v_CA06_861","Total","G3 Cashiers","Number","v_CA06_857","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G3 Cashiers"
"1019","v_CA06_921","Male","G3 Cashiers","Number","v_CA06_917","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G3 Cashiers"
"1020","v_CA06_981","Female","G3 Cashiers","Number","v_CA06_977","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G3 Cashiers"
"1021","v_CA06_862","Total","G4 Chefs and cooks","Number","v_CA06_857","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G4 Chefs and cooks"
"1022","v_CA06_922","Male","G4 Chefs and cooks","Number","v_CA06_917","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G4 Chefs and cooks"
"1023","v_CA06_982","Female","G4 Chefs and cooks","Number","v_CA06_977","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G4 Chefs and cooks"
"1024","v_CA06_863","Total","G5 Occupations in food and beverage service","Number","v_CA06_857","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G5 Occupations in food and beverage service"
"1025","v_CA06_923","Male","G5 Occupations in food and beverage service","Number","v_CA06_917","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G5 Occupations in food and beverage service"
"1026","v_CA06_983","Female","G5 Occupations in food and beverage service","Number","v_CA06_977","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G5 Occupations in food and beverage service"
"1027","v_CA06_864","Total","G6 Occupations in protective services","Number","v_CA06_857","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G6 Occupations in protective services"
"1028","v_CA06_924","Male","G6 Occupations in protective services","Number","v_CA06_917","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G6 Occupations in protective services"
"1029","v_CA06_984","Female","G6 Occupations in protective services","Number","v_CA06_977","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G6 Occupations in protective services"
"1030","v_CA06_865","Total","G7 Occupations in travel and accommodation, including attendants in recreation and sport","Number","v_CA06_857","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G7 Occupations in travel and accommodation, including attendants in recreation and sport"
"1031","v_CA06_925","Male","G7 Occupations in travel and accommodation, including attendants in recreation and sport","Number","v_CA06_917","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G7 Occupations in travel and accommodation, including attendants in recreation and sport"
"1032","v_CA06_985","Female","G7 Occupations in travel and accommodation, including attendants in recreation and sport","Number","v_CA06_977","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G7 Occupations in travel and accommodation, including attendants in recreation and sport"
"1033","v_CA06_866","Total","G8 Child care and home support workers","Number","v_CA06_857","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G8 Child care and home support workers"
"1034","v_CA06_926","Male","G8 Child care and home support workers","Number","v_CA06_917","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G8 Child care and home support workers"
"1035","v_CA06_986","Female","G8 Child care and home support workers","Number","v_CA06_977","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G8 Child care and home support workers"
"1036","v_CA06_867","Total","G9 Sales and service occupations, n.e.c.","Number","v_CA06_857","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G9 Sales and service occupations, n.e.c."
"1037","v_CA06_927","Male","G9 Sales and service occupations, n.e.c.","Number","v_CA06_917","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G9 Sales and service occupations, n.e.c."
"1038","v_CA06_987","Female","G9 Sales and service occupations, n.e.c.","Number","v_CA06_977","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; G Sales and service occupations; G9 Sales and service occupations, n.e.c."
"1039","v_CA06_868","Total","H Trades, transport and equipment operators and related occupations","Number","v_CA06_829","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations"
"1040","v_CA06_928","Male","H Trades, transport and equipment operators and related occupations","Number","v_CA06_889","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations"
"1041","v_CA06_988","Female","H Trades, transport and equipment operators and related occupations","Number","v_CA06_949","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations"
"1042","v_CA06_869","Total","H0 Contractors and supervisors in trades and transportation","Number","v_CA06_868","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H0 Contractors and supervisors in trades and transportation"
"1043","v_CA06_929","Male","H0 Contractors and supervisors in trades and transportation","Number","v_CA06_928","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H0 Contractors and supervisors in trades and transportation"
"1044","v_CA06_989","Female","H0 Contractors and supervisors in trades and transportation","Number","v_CA06_988","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H0 Contractors and supervisors in trades and transportation"
"1045","v_CA06_870","Total","H1 Construction trades","Number","v_CA06_868","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H1 Construction trades"
"1046","v_CA06_930","Male","H1 Construction trades","Number","v_CA06_928","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H1 Construction trades"
"1047","v_CA06_990","Female","H1 Construction trades","Number","v_CA06_988","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H1 Construction trades"
"1048","v_CA06_871","Total","H2 Stationary engineers, power station operators and electrical trades and telecommunications occupations","Number","v_CA06_868","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H2 Stationary engineers, power station operators and electrical trades and telecommunications occupations"
"1049","v_CA06_931","Male","H2 Stationary engineers, power station operators and electrical trades and telecommunications occupations","Number","v_CA06_928","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H2 Stationary engineers, power station operators and electrical trades and telecommunications occupations"
"1050","v_CA06_991","Female","H2 Stationary engineers, power station operators and electrical trades and telecommunications occupations","Number","v_CA06_988","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H2 Stationary engineers, power station operators and electrical trades and telecommunications occupations"
"1051","v_CA06_872","Total","H3 Machinists, metal forming, shaping and erecting occupations","Number","v_CA06_868","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H3 Machinists, metal forming, shaping and erecting occupations"
"1052","v_CA06_932","Male","H3 Machinists, metal forming, shaping and erecting occupations","Number","v_CA06_928","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H3 Machinists, metal forming, shaping and erecting occupations"
"1053","v_CA06_992","Female","H3 Machinists, metal forming, shaping and erecting occupations","Number","v_CA06_988","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H3 Machinists, metal forming, shaping and erecting occupations"
"1054","v_CA06_873","Total","H4 Mechanics","Number","v_CA06_868","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H4 Mechanics"
"1055","v_CA06_933","Male","H4 Mechanics","Number","v_CA06_928","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H4 Mechanics"
"1056","v_CA06_993","Female","H4 Mechanics","Number","v_CA06_988","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H4 Mechanics"
"1057","v_CA06_874","Total","H5 Other trades, n.e.c.","Number","v_CA06_868","Additive","Census 2006; 20% data; Work; Occupation; Total labour force 15 years and over by occupation - National Occupational Classification for Statistics 2006; All occupations; H Trades, transport and equipment operators and related occupations; H5 Other trades, n.e.c."
